0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
182.9193319166011,183.26410769416958,182.2122179772918,180.14362583369183,178.96882113195466,179.236888448563,179.24871423733214,179.32082697501986,180.43255091660276,182.20207907011167,183.70127918738424,184.0716539432271,184.05853676784267,184.52350990513793,183.85809709526265,183.81991996875897,184.04636284057716,184.3319288862295,183.83837329742784,183.09645503241697,183.6668441123231,184.18593142567613,184.91962019034318,184.81180845247505,185.27868450875712,185.2609194260297,184.68140974781107,183.8951184606673,183.66778805553145,184.24120225376743,184.72248357662687,184.69482939598595,184.64017525086513,184.27787876235706,184.29486535525194,184.3392873959682,183.73021795707285,183.30315917888254,183.31995365744578,183.72606681595352,183.73636034506325,182.8110663201118,183.07993033788162,183.05400586106683,182.8759196498475,182.8471053173969,182.52416888894885,182.3693415166818,182.41562442717557,181.9194049443059,,,,,,,,,,,,,,,,,,,,,,,,
181.8285939625176,181.13357678575147,178.84077884844953,179.04484490351723,179.84975753174385,179.81198701785112,180.03870028422816,179.3300251438243,181.609486174196,182.19953069239884,183.1227300872388,184.33023906405518,184.22248590395498,184.79996165517318,184.4407189847143,184.85012825090547,184.8791048414182,184.62248969840493,184.78933224539477,184.2105758522077,183.98255610923042,183.98255610923042,183.75433127517377,183.51074784694498,183.78634566796853,183.96642765287731,184.01165876929983,183.42868302655728,183.17230848950837,183.18832530543668,183.46999516182834,183.46580531754677,183.48332182762456,183.50948527776984,182.767672881277,182.7450732258025,182.93483022038254,183.86142052919604,184.23020564182067,183.87474719499227,184.61478585265513,185.27868450875712,184.58764556032926,184.37788259473504,183.70363165919346,182.43812212239217,181.87508101683588,181.9709556191899,182.3116467720897,,,,,,,,,,,,,,,,,,,,,,,,,
181.21829421863742,181.32298041604764,180.29021946488487,180.73434670703247,180.73348217153148,181.0740145307708,181.28853502880978,180.7227754819089,180.7227754819089,181.42535928829525,181.4415762759927,181.87550013708787,182.81136742788675,182.94783437037952,183.31449250467017,183.6937021221977,183.71507715553287,183.59553634086842,184.77533585327748,184.43879756735618,184.48812038980574,184.83258342859298,184.59458274609239,184.21712525925935,184.69963187193545,185.28195440479755,184.43940078195845,183.1406885078933,183.20195914043447,183.45201244168376,183.38042208506104,182.82951331564263,183.4126333604277,183.15405604174984,182.78212308390462,183.38592915724834,183.15405604174984,182.8291758376303,182.89212317056462,182.84864433144887,182.6806892025932,182.6573553630402,182.6152084254873,183.1616126506984,183.310378676643,182.41710494333856,182.41710494333856,183.09619955693566,182.5047251911267,183.1819125318,,,,,,,,,,,,,,,,,,,,,,,,
183.09084163534044,181.4581915459036,179.60151666399227,179.96730004377883,178.89620086118384,179.36649831722525,179.36649831722525,179.38184746869075,179.83420375533584,180.77462272647261,182.02091941962814,183.39155004126556,183.55168662243796,183.0195197687643,183.35268716678274,183.3020472228737,182.94537989578092,183.51371457994392,183.72502587907306,184.0820364529756,183.73477911932886,183.8268310200763,183.4559969153372,183.51074784694498,183.51074784694498,183.5259083250108,182.75707705750546,182.41183617791813,182.5599909283031,183.06710493672242,183.40621489903506,183.45650110190047,183.42899802972363,184.01428046517168,183.45650110190047,184.3906058507251,184.97677160786031,184.0129090564628,184.2837510820219,184.27002211958887,184.27002211958887,183.8910591295375,183.81867647617673,183.8313637610697,183.8673854464404,183.98533826202703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.75833556899178,184.09487385491312,182.35036264813274,181.5262892557954,180.6290609927037,180.288420178979,180.48467676316196,180.12921831633355,180.12921831633355,180.57061722323334,180.82036859724965,181.5248554271312,184.22726013713927,183.97746714270886,183.91011314154198,184.49843681130096,184.12168312275003,184.08151489740268,184.18247038091107,184.3492129001187,184.55967699417906,184.23024889777665,183.73706593170607,183.91686404671114,183.90552145204896,183.8072146162006,182.8911245527942,183.2479640309387,183.60505370167976,183.5688821285098,183.78767651663077,184.1647451197545,183.59171095923435,183.9704327839736,184.71339564772782,185.61232789156247,185.58634341283914,185.6056707116551,185.47830439462035,185.43261362227503,185.3806884090708,185.25519663091018,184.68461178942687,184.88608579267301,184.89679248229558,184.50864258555382,184.1726698402754,183.98667304487753,183.7638379819722,,,,,,,,,,,,,,,,,,,,,,,,,
183.0833759836078,182.40325950846224,182.50258155410452,182.83631388522542,180.8607887738333,179.8632626179792,179.8632626179792,178.79524781991867,178.76525006013867,179.93974777444905,181.20367741598824,182.7456089990752,183.66913179230764,183.81848438636078,184.2862517920494,184.72129929984033,184.16796677639115,184.55909195096257,184.49465363829302,185.10706882370255,185.360989577647,185.33970585666717,185.00391995224035,185.00391995224035,184.7763311610903,185.03246792173297,183.6720766955645,183.6720766955645,183.12905475806164,183.12905475806164,183.12905475806164,183.41061613981293,183.37090350286059,183.70558684153985,184.2446387960542,184.2446387960542,184.07257991532634,184.0543806688922,184.03502233164002,185.00597889009592,184.4232230895813,184.41094831810963,183.95690237827284,183.48688531440817,183.28930670073646,183.28930670073646,183.3041014348719,182.7684324930359,183.12732569079955,,,,,,,,,,,,,,,,,,,,,,,,,
182.7631201311444,181.7083754869779,180.87055157375633,179.87317513035532,178.80559376042123,179.63024134417626,179.64291562797425,179.90822003268175,179.9030719343176,181.17363793805504,182.22077975483342,183.19484080317633,182.28210279530444,182.41350090601568,182.52762962721684,182.79628626384545,183.23013368860134,182.8798168843797,183.48271247653557,183.23611624851324,183.76269654973362,183.2221052024822,183.5791948732233,184.73616312743374,183.76877013899224,183.99837764411424,184.03565317414115,183.85100061780508,183.84227528777788,184.05480443256155,184.0073263243497,184.0359501815462,184.0640501202021,184.0640501202021,183.6720766955645,183.46318932517707,182.97367496917627,183.86966740693683,183.86015168840248,184.48247913540857,183.93597123214394,183.73477911932886,183.3882489940457,183.1212266750873,183.8313637610697,183.87977015253324,183.39354179476712,183.6986923141751,183.8228118326489,,,,,,,,,,,,,,,,,,,,,,,,,
182.41974117820988,181.90769586401558,181.19518337362547,180.73434670703247,180.94788767582745,181.3118877825041,181.3118877825041,181.57614471960892,182.25259666604376,182.4943191301207,182.84084513322705,183.8428558337599,184.3341679669653,184.32432163959825,184.58542815563294,184.37170027631353,185.14166946134415,184.568987946202,185.1730999118794,185.5042857002948,185.93795614849023,185.3347305055139,185.36884516435626,184.43537856068485,184.24764294848478,184.4809353739766,184.1411741272265,184.1411741272265,184.4762051558915,184.33661571077968,184.40121006861625,184.76497577813203,184.7354972624036,186.44587070515738,186.21265613025557,185.37873472861617,184.78933224539477,184.22841758173044,184.09418885943114,184.05007104691765,184.16133544464893,184.14654071051348,183.58944110686076,183.93597123214394,184.19899884527405,183.3489263446292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.39155004126556,182.003051500244,180.4918209038521,180.35889319776362,179.85573136415655,179.85573136415655,180.08476307566994,180.05539477511007,180.27560266223568,181.62428090833143,183.25365798071383,182.40135888901713,183.66334410533076,184.14334461223729,183.81316080442176,183.81316080442176,184.02694357848426,184.06724446693488,183.69898874185344,183.64889773362177,184.7763311610903,184.30734133683276,184.30734133683276,184.3332001652892,184.25445269052685,183.67136335442615,185.11006305526197,184.73578450870374,184.35654739117982,184.6500365807787,184.58474895426454,184.59974235283013,184.63212040234862,183.9212572050557,183.907592578672,183.8691132341178,183.8856675779022,184.09074726134082,184.13023737728233,184.0805206508846,183.86583721795475,183.86583721795475,182.93478968871653,182.80122915774993,182.2469292370466,182.9195001121903,183.37432847705364,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.09228487464972,180.83569764579437,180.82063042314283,180.36840502318938,180.69299532449187,180.67014273434495,180.5555209635223,181.13294196405164,181.80768135414053,183.17990333363545,183.353653034088,183.82810390534513,184.11036076355933,184.6600660292912,184.50703834438585,183.78888084255098,184.82226550511723,184.77787803586338,184.5665121188342,184.76035403259772,185.11786147154058,184.547767209293,185.28414148105978,185.05743962269867,184.83677827745413,184.12078776055213,184.69245555703264,184.99484756374994,184.99484756374994,185.3465660309628,185.2388073279779,185.26666137513368,184.89066495146872,184.89066495146872,184.2731867655468,183.86485571102693,183.68538144229055,183.83397239008795,183.59694449456165,183.62324400266422,183.59779294893372,183.58108408728964,183.1480150587225,183.5046823858153,183.3020472228737,182.9637310843201,182.85104700974637,182.0481590509477,,,,,,,,,,,,,,,,,,,,,,,,,,
181.60827838178503,181.26444623524705,180.54719485731027,180.10028743185723,179.723050399828,180.77032631844534,181.3548561805275,180.4356584786457,180.08655788565645,181.237096546238,181.04032248363305,180.94148598822576,180.31345872590978,181.15749355335396,181.81760898786513,181.1958401142057,180.64612504092833,181.65184006474632,182.20207907011167,182.3823180236173,182.3823180236173,182.49812938180534,182.5349351050369,182.74603673979928,182.708165062759,182.5326583944525,182.5690086015777,182.43951636495925,182.46101712146418,183.07396955172814,182.48269186719912,183.07396955172814,183.30551412184562,182.94596447670818,183.85850889159067,184.4455482094223,184.673773043479,184.68461178942687,184.91263153240413,184.3333810886466,183.7739594423908,183.65294719055134,183.7889433759273,183.1918477971507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.93245545693034,181.57530479253992,181.65730648016034,181.4191382758636,182.15084593692208,183.5418327924348,184.13766404973026,184.13766404973026,183.4473868518652,183.18439600570005,183.71046983230787,183.44412887272142,183.04161897504417,184.38607122520844,184.20382145225722,184.67501267584367,184.5391377080039,183.84026940789508,183.65678708998465,183.31630220106675,183.8276401863878,183.80548404692254,183.7830503051116,183.55479620158613,183.81272474237056,183.2288278757447,183.48385237561587,183.61666748629133,183.9382494013605,183.94470822113823,184.25797010887277,184.0183089935941,183.7562700711636,183.7562700711636,184.13549616506916,183.6510917937389,183.8429724102043,183.86094473694018,183.01383555571581,183.3862506871171,182.5567985515608,182.7348377859429,182.9636358954101,182.17643460778424,181.75625510922904,182.42545596799627,182.42603039094905,182.16999454814373,,,,,,,,,,,,,,,,,,,,,,,,,,
180.90721536221196,180.58684670058832,180.81471767131453,182.0591313943094,183.68309274277925,184.64126613042734,182.98863245522946,182.98863245522946,182.1189184296,182.14447693331928,182.34433059677772,182.49541654229031,182.7459787115642,183.2363520348131,183.90055496533859,183.68796626948466,183.4992725199498,183.73946793906725,184.09427391103662,185.78186172236673,185.562333394389,186.18571535171606,186.5393335984282,186.79769448777253,186.20441811587503,185.29008120537128,184.6866914445485,184.66224055220223,185.03885502451908,185.04870304427652,185.6624382727877,184.72569825668322,184.84906740293238,184.8402857677014,185.19035604363285,184.21480816229297,184.1886741653279,183.80806113647324,183.43823274588138,183.67685718800342,183.10839841076108,183.67727746808526,182.56720298273262,182.6288591209288,181.1893561566444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.3224421000669,179.88783659517816,180.20366339402332,181.81551602401467,183.39102018357087,183.78722268417053,183.42287059177644,182.36187806398573,182.11288275763008,182.55001603565387,182.98002167265483,183.12439825469372,183.53720163862488,184.00128984752672,183.37511459820917,182.99421324746987,183.04066577050105,183.26958445890918,182.7103500145016,183.61433791863453,184.73485417211688,184.47851729428024,184.47851729428024,184.47851729428024,184.8180800318122,184.847286492651,184.96393686067543,185.22073893369353,184.9774309206033,185.3294744860183,184.55100211589462,184.55100211589462,184.32251953589287,184.32251953589287,183.95135065591256,184.22480575859484,183.61115429565706,183.2836748899812,182.832949971753,182.832949971753,183.23013368860134,183.2748165327414,183.67333501089587,183.2142918332469,183.42573324313494,182.4833486588512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.13482666598375,181.33536512214047,180.65790527628388,180.3943003573753,180.3913242841637,181.22708926560364,181.81067035686823,181.24898336662858,181.24898336662858,181.12901066640725,180.84733936087883,181.8171551868633,182.3116467720897,183.25737425014518,184.10636673050948,183.90653479773624,183.47987196083653,183.94646465488748,184.51839285975774,184.13383468249518,184.05134106627233,184.14334277918937,184.10367800220078,184.08347260295147,184.08347260295147,184.442795346206,184.17001831772146,184.08703403514028,184.11447920455572,184.13267845098983,183.80101629090254,183.90563931781736,183.94954599027497,183.40080706147174,183.2212887085136,183.57606803784682,182.7860135103778,181.51041270321087,181.8870703462131,181.19717381410493,180.99528110374825,180.49269353536334,179.38929038254642,178.76956450019165,176.5015842421279,176.38859311522063,175.26570474050916,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.2105124842135,177.19509592377347,179.55789937991204,180.79152075443466,181.3639275316029,180.79183907608436,181.4927026954605,179.040295650291,177.1553443952266,176.4677054161091,176.94585198383177,176.95175575248038,177.6333868393334,178.1056939175201,177.95943920379443,178.2158264713523,178.79178334299334,179.43256672526934,179.49745600895858,180.1204142808991,180.51629342533244,181.41621104442564,181.28756220156203,181.23979527849858,181.51562750148898,181.51562750148898,181.51604434524634,181.88504434693067,181.89924052590504,181.59879195659934,181.28665021632688,181.042427339965,181.06993041214187,180.7759426075135,181.35106508271963,181.10990733320116,181.00435703895053,181.9627013345606,181.17110767257603,180.4760490704373,179.56416052783126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.31567416484987,178.74960680034158,178.18135360670394,178.9761981685394,179.89933941652282,180.25962953137136,180.64517570110732,180.6363341338526,178.24772280925063,178.12207629167375,178.46769986971628,179.7657123033035,179.60294251368222,180.1845268322615,179.95781356588446,180.14935327400363,179.45577214711597,179.09332018748142,179.85825848957208,179.82179289300424,180.2443302013141,180.22548849044506,180.1756650381594,181.37352826139943,181.7828547395987,181.7828547395987,182.02706293757055,182.04251413806725,181.71880072591227,182.315510525876,182.3271954340456,181.76248105021403,182.17935284847343,182.0891084333823,181.14419975191385,181.27677436502137,180.36893982009303,180.59981227995408,180.71025855121994,180.7047392583449,180.58546846796992,180.1290113795633,178.78120948346472,178.85880074441286,178.16716049405792,177.4906352601483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.4906352601483,177.26284369493933,178.7884619574813,179.48453857712528,181.57550723299514,182.72855234975196,183.78525625227155,183.18136786941804,181.3163440317767,179.7964732214533,177.70549675033803,179.7748967182099,180.1432030213162,179.7999604212617,179.23448549822828,180.11931079830433,181.34094845413273,181.4210056408663,182.09978757741172,182.69912438645045,182.45557505511624,182.81141743053007,182.44662363863426,182.46367017439383,182.28499319146965,182.7563717359083,182.4182447817711,183.01648358878242,183.06632686154114,183.0871087900868,183.3245353566229,183.28258720500122,182.895908063669,182.63540048904144,182.4822305715071,182.6303493851983,182.63913102042926,182.6478049707851,182.5209492454389,182.74890142061622,182.74890142061622,182.3893534449208,182.04053795190922,182.17865796476784,182.56300735982057,182.93892328091601,183.05254442959105,182.3627057526035,182.47681795404068,182.02685107498436,,,,,,,,,,,,,,,,,,,,,,,,
180.33090924947945,179.3788586835563,179.0486915246361,180.66619997018313,181.621534171546,182.35114046251417,182.332790399644,180.88823549523977,180.39408439775013,181.17802887718793,181.45905424363048,181.72706732364898,182.38792506383456,181.8753924066131,182.16207351632332,182.2602710538461,182.11908580679273,182.68981584320937,183.2477297304982,183.71067905421168,183.48858332587287,183.8185991159073,183.5878382621397,183.4908228792995,184.46920460867557,184.419387526973,184.2889366487205,183.95950764267806,183.24421288306027,183.5736589441043,182.99934550412712,183.23666928825403,183.49573285223548,183.63917151528315,183.62904638942425,183.06734286300278,183.44567905355237,184.00823584684088,183.55726638547756,183.43838502980879,183.6514505525781,183.52930868347946,183.8636347475922,183.34338975863636,183.12059289181343,182.91695656487735,182.30220808896127,181.958112748959,181.278278862958,,,,,,,,,,,,,,,,,,,,,,,,,
180.58776541488666,181.1158362602142,180.78096492753278,179.30194524852388,180.56575996972967,181.257290099984,181.99030463585987,181.39822033864306,180.09482766963765,179.74994120622566,179.62871369427285,179.98926442217677,180.23696711285191,180.94927391525584,181.40493645119102,182.06643597409501,182.56300735982057,182.63782159133112,182.37810511244467,182.3411815351315,183.4823525420337,183.1934492732833,182.75280002554334,182.63682141896393,183.0182452572877,183.0182452572877,183.73813486062025,184.10681299800206,183.53599894543945,183.62008840398812,183.75332961561267,183.21652089626986,183.67103775894884,184.47796674448927,184.27392540337962,184.2511437825074,184.02414108947218,183.99307513192815,184.04602850298608,183.81795672791495,183.7944903696763,183.5859347265742,183.19328392438354,182.72463523772785,182.68981584320937,181.87754813848528,181.87754813848528,181.72454770390766,181.53491225059244,180.74228131621612,180.29854529986446,179.28497807958948,,,,,,,,,,,,,,,,,,,,,,
178.5987612999276,180.19034627328475,181.80040049818987,184.01050459705425,184.3987053549955,184.66096782294224,183.83774031350345,183.44307205619845,181.45115921262698,180.17070813092863,179.7301993410159,180.8747604892845,181.8159025882613,181.48260294325564,180.6667000751825,181.3430054224933,182.36342722986956,182.89971007506924,182.76515558423486,182.73538491763017,182.49553625993988,182.835481965608,183.01968479312475,183.6064043121547,183.22353769026532,183.44877265316936,184.06631877480598,183.57044137977567,183.93708423815806,184.30445310408328,185.37751492113202,185.614537835292,184.94401236031754,185.19878987718218,185.59467150099331,185.26390060805966,185.72544015386464,185.31632531627437,184.48183285663595,184.5142112528484,184.73195625866418,184.58644423997006,184.38269409001566,184.20171151055314,183.8562830938523,183.8910591295375,183.48213166276895,182.77535758920547,,,,,,,,,,,,,,,,,,,,,,,,,,
181.82926471467792,181.07246512403168,180.48110545261582,180.03619611692025,180.8479295824972,181.8851992564181,182.57136805546517,182.58006346296125,181.44682620872254,179.27785662715752,177.89523717467256,176.61400906696016,177.61254624507595,178.2907667714882,178.89159417617662,179.40817007100668,180.15211960826977,180.68264899720754,181.15367400884014,181.35150411748344,181.95459472188438,182.4991719771987,182.29371206588957,182.74474148125228,182.71426017078244,182.59519959915906,182.57296032759652,182.52193889209946,182.77309236832582,183.91643000428152,183.68290969528616,183.66424353549272,184.7523067159193,184.64485473050607,183.90700364258308,183.55099975261643,183.6488697077659,183.57420901609612,182.6152084254873,182.0766669234729,181.80483436902628,181.4550685906073,181.63111127032252,181.43281987723176,181.6037693698204,181.4581915459036,180.89658897119534,180.10934804766345,,,,,,,,,,,,,,,,,,,,,,,,,,
